Entity_LogicalId,Entity_EU_ReferenceNumber,Address_City,Address_Street,Address_PoBox,Address_ZipCode,Address_Region,Address_Place,Address_AsAtListingTime,Address_ContactInfo,Address_CountryIso2Code,Address_CountryDescription,Address_Remark
126887,EU.6051.52,,,,,,,,,,,
126887,EU.6051.52,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,,,,,,,,,,,
126892,EU.6052.51,Minsk,Nezavisimosti Ave. 115,,220114,,,NO,WEB[https://agat-emz.by/]\nPHONE[+375 (17) 272-01-32;  +375 (17) 570-41-45 ]\nEMAIL[marketing@agat-emz.by],BY,BELARUS,
126904,EU.6055.48,,,,,,,,,,,
126904,EU.6055.48,,,,,,,,,,,
126904,EU.6055.48,,,,,,,,,,,
126904,EU.6055.48,,,,,,,,,,,
126904,EU.6055.48,,,,,,,NO,WEB[140zavod.org],"00",UNKNOWN,
126908,EU.6056.47,,,,,,,,,,,
126908,EU.6056.47,,,,,,,,,,,
126908,EU.6056.47,,,,,,,,,,,
126908,EU.6056.47,,,,,,,NO,WEB[www.mzkt.by],"00",UNKNOWN,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127093,EU.6071.87,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127166,EU.6091.25,,,,,,,,,,,
127388,EU.6131.26,,,,,,,,,,,
127388,EU.6131.26,,,,,,,,,,,
127388,EU.6131.26,,,,,,,,,,,
127388,EU.6131.26,,,,,,,,,,,
127388,EU.6131.26,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127401,EU.6133.24,,,,,,,,,,,
127408,EU.6134.23,,,,,,,,,,,
127408,EU.6134.23,,,,,,,,,,,
127411,EU.6135.22,,,,,,,,,,,
127411,EU.6135.22,,,,,,,,,,,
127411,EU.6135.22,,,,,,,,,,,
127411,EU.6135.22,,,,,,,,,,,
127411,EU.6135.22,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127417,EU.6136.21,,,,,,,,,,,
127423,EU.6137.20,,,,,,,,,,,
127423,EU.6137.20,,,,,,,,,,,
127423,EU.6137.20,,,,,,,,,,,
127429,EU.6139.18,,,,,,,,,,,
127429,EU.6139.18,,,,,,,,,,,
127429,EU.6139.18,,,,,,,,,,,
127429,EU.6139.18,,,,,,,,,,,
127429,EU.6139.18,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127433,EU.6140.93,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,,,,,,,,,,,
127441,EU.6141.92,Tehran,"District 2, Dasht-e Behesht",,,Tehran Province,"District 2, Dasht-e Behesht",NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,,,,,,,,,,,
127444,EU.6142.91,Tehran,"Hasanabad, Bijin Industrial Zone, Qom Old Road",,,Tehran Province,,NO,PHONE[ +98 21 5625 8050],IR,IRAN (ISLAMIC REPUBLIC OF),
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,,,,,,,,,,,
127450,EU.6143.90,Karaj,"Moazzen Blvd, Gohardasht",,,Alborz Province,,NO,PHONE[+98 26 3448 9826],IR,IRAN (ISLAMIC REPUBLIC OF),
127490,EU.6145.88,,,,,,,,,,,
127490,EU.6145.88,,,,,,,,,,,
127490,EU.6145.88,,,,,,,,,,,
127494,EU.6146.87,,,,,,,,,,,
127494,EU.6146.87,,,,,,,,,,,
127494,EU.6146.87,,,,,,,,,,,
127498,EU.6147.86,,,,,,,,,,,
127498,EU.6147.86,,,,,,,,,,,
127498,EU.6147.86,,,,,,,,,,,
127502,EU.6148.85,,,,,,,,,,,
127502,EU.6148.85,,,,,,,,,,,
127502,EU.6148.85,,,,,,,,,,,
127506,EU.6149.84,,,,,,,,,,,
127506,EU.6149.84,,,,,,,,,,,
127509,EU.6150.62,,,,,,,,,,,
127509,EU.6150.62,,,,,,,,,,,
127523,EU.6151.61,,,,,,,,,,,
127523,EU.6151.61,,,,,,,,,,,
127526,EU.6152.60,,,,,,,,,,,
127528,EU.6153.59,,,,,,,,,,,
127528,EU.6153.59,,,,,,,,,,,
127531,EU.6154.58,,,,,,,,,,,
127531,EU.6154.58,,,,,,,,,,,
127538,EU.6156.56,,,,,,,,,,,
127538,EU.6156.56,,,,,,,,,,,
127538,EU.6156.56,,,,,,,,,,,
127542,EU.6157.55,,,,,,,,,,,
127544,EU.6158.54,,,,,,,,,,,
127544,EU.6158.54,,,,,,,,,,,
127544,EU.6158.54,,,,,,,,,,,
127544,EU.6158.54,,,,,,,,,,,
127549,EU.6159.53,,,,,,,,,,,
127549,EU.6159.53,,,,,,,,,,,
127549,EU.6159.53,,,,,,,,,,,
127553,EU.6160.31,,,,,,,,,,,
127553,EU.6160.31,,,,,,,,,,,
127556,EU.6161.30,,,,,,,,,,,
127556,EU.6161.30,,,,,,,,,,,
127559,EU.6162.29,,,,,,,,,,,
127559,EU.6162.29,,,,,,,,,,,
127568,EU.6164.27,,,,,,,,,,,
127568,EU.6164.27,,,,,,,,,,,
127568,EU.6164.27,,,,,,,,,,,
127568,EU.6164.27,,,,,,,,,,,
127568,EU.6164.27,,,,,,,,,,,
127574,EU.6165.26,,,,,,,,,,,
127574,EU.6165.26,,,,,,,,,,,
127574,EU.6165.26,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127726,EU.6171.96,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127732,EU.6172.95,,,,,,,,,,,
127738,EU.6173.94,,,,,,,,,,,
127738,EU.6173.94,,,,,,,,,,,
127738,EU.6173.94,,,,,,,,,,,
127738,EU.6173.94,,,,,,,,,,,
127738,EU.6173.94,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
127743,EU.6174.93,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128012,EU.6191.34,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,"Badamadow, Lower Juba Region",,NO,,SO,SOMALIA,
128020,EU.6192.33,,,,,Kenya/Somalia border,,NO,,"00",UNKNOWN,
128020,EU.6192.33,,,,,,,,,,,
128020,EU.6192.33,,,,,,,,,,,
128031,EU.6193.32,,,,,,,,,,,
128031,EU.6193.32,,,,,,,,,,,
128031,EU.6193.32,,,,,,,,,,,
128031,EU.6193.32,,,,,,,,,,,
128031,EU.6193.32,,,,,,,,,,,
128086,EU.6211.0,,,,,,,,,,,
128186,EU.6231.35,,,,,,,,,,,
128186,EU.6231.35,,,,,,,,,,,
128186,EU.6231.35,,,,,,,,,,,
128186,EU.6231.35,,,,,,,,,,,
128190,EU.6232.34,,,,,,,,,,,
128190,EU.6232.34,,,,,,,,,,,
128190,EU.6232.34,,,,,,,,,,,
128193,EU.6233.33,,,,,,,,,,,
128193,EU.6233.33,,,,,,,,,,,
128193,EU.6233.33,,,,,,,,,,,
128196,EU.6234.32,,,,,,,,,,,
128196,EU.6234.32,,,,,,,,,,,
128196,EU.6234.32,,,,,,,,,,,
128196,EU.6234.32,,,,,,,,,,,
128200,EU.6235.31,,,,,,,,,,,
128200,EU.6235.31,,,,,,,,,,,
128200,EU.6235.31,,,,,,,,,,,
128200,EU.6235.31,,,,,,,,,,,
128204,EU.6236.30,,,,,,,,,,,
128204,EU.6236.30,,,,,,,,,,,
128204,EU.6236.30,,,,,,,,,,,
128206,EU.6237.29,,,,,,,,,,,
128206,EU.6237.29,,,,,,,,,,,
128206,EU.6237.29,,,,,,,,,,,
128209,EU.6238.28,,,,,,,,,,,
128209,EU.6238.28,,,,,,,,,,,
128209,EU.6238.28,,,,,,,,,,,
128212,EU.6239.27,,,,,,,,,,,
128212,EU.6239.27,,,,,,,,,,,
128212,EU.6239.27,,,,,,,,,,,
128215,EU.6240.5,,,,,,,,,,,
128215,EU.6240.5,,,,,,,,,,,
128215,EU.6240.5,,,,,,,,,,,
128217,EU.6241.4,,,,,,,,,,,
128217,EU.6241.4,,,,,,,,,,,
128217,EU.6241.4,,,,,,,,,,,
128226,EU.6251.70,,,,,,,,,,,
128226,EU.6251.70,,,,,,,,,,,
128226,EU.6251.70,,,,,,,,,,,
128226,EU.6251.70,,,,,,,,,,,
128231,EU.6252.69,,,,,,,,,,,
128231,EU.6252.69,,,,,,,,,,,
128231,EU.6252.69,,,,,,,,,,,
128231,EU.6252.69,,,,,,,,,,,
128236,EU.6253.68,,,,,,,,,,,
128236,EU.6253.68,,,,,,,,,,,
128236,EU.6253.68,,,,,,,,,,,
128236,EU.6253.68,,,,,,,,,,,
128241,EU.6254.67,,,,,,,,,,,
128241,EU.6254.67,,,,,,,,,,,
128241,EU.6254.67,,,,,,,,,,,
128241,EU.6254.67,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128246,EU.6255.66,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128253,EU.6256.65,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128270,EU.6258.63,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128279,EU.6259.62,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128287,EU.6260.40,,,,,,,,,,,
128293,EU.6261.39,,,,,,,,,,,
128293,EU.6261.39,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,,,,,,,,,,,
128296,EU.6262.38,Urumqi,106 Guangming Road,,,Xinjiang Uyghur Autonomous Region (XUAR),,NO,PHONE[ +86 991 598 8114],CN,CHINA,
128846,EU.6271.8,,,,,,,,,,,
128846,EU.6271.8,,,,,,,,,,,
128846,EU.6271.8,,,,,,,,,,,
128846,EU.6271.8,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128870,EU.6272.7,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128875,EU.6273.6,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
128888,EU.6274.5,,,,,,,,,,,
